artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Banda MS de Sergio Lizárraga,0.392911765,0.7376764709999999,197098.3529,0.524058824,0.135655882,-5.597176471,0.056182353,131.6167353,0.7773823529999999,62.94117647,2,1,68,"['banda', 'norteno', 'regional mexican']"
Banda Machos,0.469785841,0.727389381,172142.9823,0.577380531,0.168366372,-8.781380531,0.074837168,143.70525659999996,0.941168142,43.68141593,0,1,113,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican', 'tecnobanda']"
Banda Maguey,0.244735714,0.727785714,192223.6429,0.754214286,0.254742857,-6.773214286,0.075842857,138.2948571,0.808285714,42.07142857,10,1,28,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican', 'tecnobanda']"
Banda Movil,0.4824,0.8598,154333.2,0.626,0.11836,-8.3948,0.06348,111.1522,0.9478,41.4,2,1,10,"['banda', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'tecnobanda']"
Banda Municipal de Música de Granada,0.82,0.463,183983.0,0.4320000000000001,0.101,-9.14,0.0295,105.846,0.7709999999999999,3.0,5,1,2,[others]
Banda Pelillos,0.407,0.754,207097.6667,0.729666667,0.195,-5.550666667000001,0.083066667,154.44299999999996,0.902,45.0,7,1,6,"['banda', 'banda carnavalera', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']"
Banda Pequeños Musical,0.29725,0.7233125,197763.5,0.6270625,0.12040625,-8.2866875,0.05488125,136.6689375,0.8269375,45.875,2,1,32,"['banda', 'cumbia', 'duranguense', 'grupera', 'norteno', 'ranchera', 'regional mexican']"
Banda R-15,0.435666667,0.767,166926.8333,0.654666667,0.0996,-7.448166667000001,0.149983333,149.3701667,0.9655,40.33333333,0,1,12,"['banda', 'banda caliente', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'tecnobanda']"
Banda Rancho Viejo De Julio Aramburo La Bandononona,0.467,0.7340000000000001,197733.0,0.483,0.105,-5.872999999999998,0.031,136.079,0.915,57.0,10,1,2,"['banda', 'banda carnavalera', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']"
Banda Republicana,0.917666667,0.6427222220000001,165890.3333,0.392222222,0.264655556,-9.535611111,0.118761111,111.5607222,0.780388889,2.777777778,3,1,36,[others]
Banda San Jose De Mesillas,0.398,0.67,186200.0,0.769,0.0772,-2.93,0.0405,150.232,0.962,54.0,1,1,2,"['banda', 'grupera', 'norteno', 'regional mexican']"
Banda Sinaloense El Recodo,0.462,0.863,198200.0,0.447,0.0935,-11.681,0.0717,110.478,0.976,38.0,10,1,2,"['banda', 'regional mexican']"
Banda Sinaloense El Recodo De Cruz Lizarraga,0.687285714,0.518714286,153495.2857,0.701571429,0.2241,-7.782,0.058214286,138.6071429,0.945428571,33.57142857,3,1,14,"['banda', 'regional mexican']"
Banda Sinaloense Los Recoditos,0.3771428570000001,0.577571429,188873.5714,0.527714286,0.118628571,-7.688,0.076842857,112.1608571,0.805428571,39.57142857,10,1,14,"['banda', 'regional mexican']"
Banda Sinaloense MM,0.3475,0.599,139313.5,0.581,0.172025,-9.11725,0.0678,122.231,0.9105,42.0,10,1,8,"['banda', 'banda carnavalera', 'tamborazo']"
Banda Tierra Blanca,0.329,0.684,200053.0,0.809,0.224,-3.294,0.0316,125.025,0.942,50.0,2,1,2,"['banda', 'banda carnavalera', 'regional mexican pop']"
Banda Tierra Sagrada,0.527,0.805,204453.0,0.716,0.247,-4.498,0.039,124.832,0.905,69.0,0,1,2,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']"
Banda Torera Del Valle,0.5145,0.507,246948.5,0.6509999999999999,0.10085,-6.815,0.0343,168.8155,0.841,36.0,7,1,4,['banda']
Banda Toro,0.197,0.9165,171220.0,0.807,0.1686,-3.8015,0.08135,132.1045,0.976,50.0,3,1,4,"['banda', 'tecnobanda']"
Banda Triguera,0.526,0.7335,186686.0,0.4995,0.05795,-6.4595,0.0477,140.8935,0.9515,36.5,2,1,4,"['banda', 'banda carnavalera', 'regional mexican pop']"
Banda Vallarta Show,0.5198,0.7874,192630.8,0.7844,0.05698,-4.6104,0.11716,130.2884,0.9364,38.0,10,1,10,"['banda', 'duranguense', 'grupera', 'tecnobanda']"
Banda Zarape,0.02065,0.884,204886.5,0.662,0.47,-11.513,0.1208,147.542,0.8745,41.0,5,1,4,"['banda', 'duranguense', 'tecnobanda']"
Banda Zeta,0.125,0.8640000000000001,160627.0,0.662,0.14800000000000002,-10.182,0.0977,136.48,0.964,59.0,11,1,2,"['banda', 'duranguense', 'tecnobanda']"
Banda Zirahuen,0.385,0.464,208295.0,0.727,0.135,-2.874,0.0373,86.235,0.805,45.0,3,1,2,"['banda', 'banda carnavalera', 'duranguense', 'grupera', 'regional mexican', 'regional mexican pop', 'tamborazo']"
Banda Zorro,0.371,0.684,237440.0,0.7140000000000001,0.187,-3.708,0.0371,136.225,0.981,42.0,7,1,2,"['banda', 'duranguense', 'grupera', 'tecnobanda']"
Bankroll Fresh,0.050966667,0.779666667,198307.0,0.675666667,0.135333333,-5.121666667,0.100066667,90.34266667,0.470666667,56.66666667,4,1,3,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']"
Bantu,0.0166,0.7659999999999999,174893.0,0.8809999999999999,0.34700000000000003,-5.158,0.13699999999999998,112.027,0.674,66.0,9,0,2,['zimdancehall']
Baobab-Gouye-Gui de Dakar,0.752,0.395,395800.0,0.5489999999999999,0.0767,-10.909,0.0513,89.539,0.52,48.0,9,0,2,[others]
Bappi Lahiri,0.219213333,0.777,346102.3333,0.557,0.277066667,-11.21533333,0.048033333,132.9516667,0.836,31.66666667,3,1,3,"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']"
Barbara,0.905,0.524,129040.0,0.0869,0.115,-15.089,0.114,168.412,0.478,31.0,5,0,2,"['grupera', 'latin', 'mexican pop', 'ranchera']"
Barbara Acklin,0.435,0.536,178840.0,0.7090000000000001,0.0814,-6.225,0.0348,89.229,0.899,42.0,10,1,2,"['chicago soul', 'classic soul', 'southern soul']"
Barbara Ames,0.9505,0.3625,150580.0,0.08055,0.224,-18.694000000000006,0.04585,148.09,0.3445,13.0,5,1,2,[others]
Barbara Bonney,0.972666667,0.206666667,307102.3333,0.141666667,0.157533333,-19.08566667,0.044033333,134.4916667,0.069066667,46.0,7,1,3,"['classical performance', 'classical soprano', 'opera']"
Barbara Cook,0.8721081079999999,0.351243243,210163.4865,0.214216216,0.226127027,-13.84724324,0.059478378,106.063027,0.282983784,10.81081081,2,1,37,"['broadway', 'show tunes']"
Barbara Dane,0.8440000000000001,0.61425,165183.5,0.2055,0.11495,-13.22775,0.038075,112.9525,0.6945,22.5,5,1,8,['traditional folk']
Barbara Hendricks,0.941,0.24,525933.0,0.195,0.112,-18.034,0.0428,83.406,0.158,22.0,11,0,1,"['classical performance', 'classical soprano', 'opera', 'spirituals']"
Barbara Lewis,0.669923077,0.574307692,156547.7692,0.342923077,0.151369231,-16.03792308,0.035861538,109.2661538,0.811153846,25.84615385,0,1,26,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']"
Barbara Luna,0.8825,0.3195,131653.5,0.0682,0.1375,-15.640999999999998,0.0365,100.6195,0.435,8.5,0,1,2,[others]
Barbara Lynn,0.5327,0.6771,145397.0,0.4045,0.10879,-10.8635,0.04213,110.9124,0.6091,23.4,7,1,20,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']"
Barbara Mandrell,0.441005263,0.6305789470000001,158849.8421,0.589105263,0.165115789,-9.941421053,0.052568421,115.8018421,0.7254210529999999,32.73684211,0,1,19,"['classic country pop', 'country', 'country gospel']"
Barbara Marineau,0.733,0.473,415253.0,0.338,0.175,-15.343,0.116,146.16,0.498,35.0,7,1,1,[others]
Barbara Mason,0.60688496,0.5501199999999999,183627.16,0.41668,0.181988,-8.76528,0.03354,117.91684,0.59572,24.6,7,1,50,"['classic soul', 'funk', 'motown', 'philly soul', 'quiet storm']"
Barbara Ruick,0.938166667,0.35216666700000004,261864.6667,0.204,0.15695,-17.37183333,0.041566667,97.01383333,0.35766666700000005,1.333333333,7,1,6,['vintage hollywood']
Barbara Tucker,0.0032700000000000003,0.774,546587.0,0.7440000000000001,0.0858,-8.171,0.0632,124.015,0.618,44.0,4,0,2,"['chicago house', 'deep house', 'disco house', 'diva house', 'tribal house', 'vocal house']"
Barbra Streisand,0.7220812959999999,0.364187963,227347.9259,0.295540278,0.206386574,-13.62372685,0.069607407,107.0297824,0.295737037,30.95833333,9,1,216,"['adult standards', 'mellow gold', 'soft rock']"
Barcelona,0.939,0.105,275520.0,0.16899999999999998,0.107,-14.915,0.0347,77.707,0.0374,46.0,4,1,2,['acoustic pop']
Barclay James Harvest,0.2373,0.3705,363333.5,0.392,0.129,-11.7185,0.03,128.39,0.1875,35.5,7,1,4,"['album rock', 'art rock', 'progressive rock', 'symphonic rock']"
Barenaked Ladies,0.162864556,0.548462963,225187.4444,0.770111111,0.266731481,-7.410518519,0.052816667000000005,132.8342778,0.6837407409999999,44.38888889,7,1,54,"['alternative rock', 'canadian pop', 'canadian rock', 'comic', 'pop rock', 'post-grunge']"
BarlowGirl,0.0119,0.241,270213.0,0.477,0.121,-5.8039999999999985,0.0346,195.667,0.214,43.0,7,1,2,"['ccm', 'christian alternative rock', 'christian music', 'worship']"
Barney,0.401930769,0.825076923,70587.61537999999,0.341384615,0.123376923,-12.69330769,0.0599,111.1346923,0.7395384620000001,41.15384615,0,1,26,"['cartoon', ""children's music""]"
Barney Bentall & The Legendary Hearts,0.0175,0.476,275933.0,0.52,0.087,-15.294,0.0346,121.304,0.5870000000000001,37.0,5,1,2,['classic canadian rock']
Barney Kessel,0.744192308,0.551346154,275448.6538,0.16771846199999998,0.14842692300000002,-23.785,0.052703846,104.2117692,0.422615385,13.69230769,5,1,26,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz guitar', 'soul jazz']"
Barney Martin,0.79,0.334,218360.0,0.376,0.104,-12.201,0.0514,81.406,0.454,25.0,9,1,2,[others]
Barney Wilen,0.652,0.601,213707.0,0.498,0.132,-11.154000000000002,0.0391,119.167,0.583,7.0,0,0,1,"['french jazz', 'jazz saxophone']"
Barns Courtney,0.292,0.5175,186806.5,0.6325,0.153,-5.6985,0.03535,139.3615,0.3715,65.5,10,1,4,"['modern alternative rock', 'modern rock', 'rock']"
Barre Phillips,0.67,0.343,565573.0,0.271,0.111,-16.621,0.0422,142.178,0.29600000000000004,45.0,0,1,2,"['avant-garde jazz', 'ecm-style jazz', 'free improvisation', 'free jazz', 'jazz double bass']"
Barrett Strong,0.3,0.6545,157913.5,0.8725,0.141,-5.646,0.0353,132.276,0.949,47.0,5,1,4,['motown']
Barrett Wilbert Weed,0.632733333,0.5322,201576.0,0.4476,0.20114,-8.424933333,0.10926,106.7587333,0.454133333,56.46666667,8,1,15,"['broadway', 'hollywood', 'pop', 'show tunes']"
Barrio Boyzz,0.162,0.6015,252320.0,0.838,0.1214,-8.486,0.042,92.3115,0.83,45.0,11,1,4,[others]
Barrio Pobre,0.278,0.56,281480.0,0.511,0.0817,-10.34,0.0327,141.624,0.453,54.0,6,1,2,['rock urbano mexicano']
Barry Adamson,2.13e-05,0.691,273373.0,0.462,0.149,-12.152,0.0354,99.577,0.415,31.0,0,1,2,['british alternative rock']
Barry Bostwick,0.308285714,0.394,218705.2857,0.272428571,0.133085714,-15.79028571,0.0677,140.944,0.346142857,44.85714286,4,1,7,['hollywood']
Barry Gibb,0.206514286,0.667142857,260504.7143,0.408571429,0.209428571,-14.57971429,0.035557143,115.8248571,0.687857143,52.85714286,10,1,7,['soft rock']
Barry Goudreau,0.149,0.529,210573.0,0.7,0.32,-4.669,0.0315,131.092,0.807,22.0,9,1,2,[others]
Barry Harris,0.01,0.735,256640.0,0.944,0.048,-4.872,0.041,129.994,0.76,58.0,8,1,2,[others]
Barry Harris Trio,0.871166667,0.5505,246333.3333,0.316333333,0.105083333,-13.2925,0.0408,93.59816667,0.462666667,10.0,7,1,12,['jazz trio']
Barry Humphries,0.847,0.721,144000.0,0.15,0.304,-16.523,0.05,81.653,0.62,9.0,5,0,1,[others]
Barry Louis Polisar,0.458,0.5035,147540.0,0.385,0.0743,-10.6475,0.03825,181.642,0.696,44.0,7,1,4,[others]
Barry Manilow,0.484604,0.39362,239079.22,0.4553,0.151946,-10.11066,0.038636,119.98928,0.382344,37.36,0,1,100,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']"
Barry McGuire,0.400857143,0.638857143,195609.7143,0.397,0.131828571,-16.24,0.039085714,127.4528571,0.7781428570000001,26.14285714,9,1,14,"['bubblegum pop', 'folk rock']"
Barry White,0.124805796,0.605473684,308291.5895,0.526652632,0.14277473699999998,-11.67394737,0.046409474000000006,104.9973263,0.648663158,41.2,7,0,95,"['adult standards', 'disco', 'funk', 'motown', 'quiet storm', 'soul']"
Barry Wordsworth,0.9566,0.26987,505537.3,0.0787,0.10997,-23.3751,0.04045,100.8303,0.13122,41.9,7,1,20,"['classical performance', 'orchestral performance']"
Bart Crow,0.16345,0.4695,213396.0,0.6970000000000001,0.1167,-6.276,0.06775,133.97899999999998,0.5685,51.5,4,1,4,"['red dirt', 'texas country']"
Bartholomeo Campagnoli,0.995,0.227,230760.0,0.131,0.116,-22.332,0.049,74.37,0.19,1.0,1,0,1,[others]
Barão Vermelho,0.2415525,0.6965,214363.0,0.61425,0.271575,-10.62375,0.043025,136.13875,0.7555,57.25,4,1,8,"['brazilian rock', 'mpb', 'rock gaucho', 'rock nacional brasileiro']"
Barón Rojo,0.14055,0.2395,373866.5,0.6935,0.3235,-8.5435,0.0578,105.777,0.3925,41.5,2,0,4,"['latin metal', 'rock en espanol', 'spanish metal']"
Bascom Lamar Lunsford,0.929,0.656222222,172210.5556,0.167055556,0.136188889,-16.37144444,0.073744444,124.6584444,0.571777778,6.555555556,10,1,18,"['appalachian folk', 'banjo', 'country gospel', 'old-time', 'vintage country folk', 'vintage old-time']"
Basement,0.00144,0.429,227340.0,0.7979999999999999,0.0788,-6.268,0.0468,139.061,0.225,53.0,4,1,2,"['alternative emo', 'anthem emo', 'melodic hardcore', 'modern alternative rock', 'pop punk']"
Basement Jaxx,0.027387233,0.63,249984.3333,0.900333333,0.276333333,-4.2115,0.068583333,136.2495,0.5625,51.16666667,5,1,6,"['alternative dance', 'big beat', 'disco house', 'electronica', 'new rave', 'vocal house']"
Bashy,0.0725,0.73,223467.0,0.639,0.174,-6.987,0.142,102.333,0.563,51.0,0,1,1,['grime']
Basia,0.23995,0.723375,247958.375,0.54375,0.1607125,-12.847375,0.0466375,109.539375,0.64875,34.0,0,1,16,['smooth jazz']
Basic Black,0.37,0.687,376426.0,0.339,0.307,-11.935,0.0381,119.822,0.344,36.0,0,0,2,['new jack swing']
Basie's Bad Boys,0.96625,0.67775,176293.25,0.2425,0.31025,-15.35175,0.064475,111.32175,0.8170000000000001,7.5,7,1,8,[others]
Basil Poledouris,0.853,0.469,260800.0,0.3559,0.13245,-16.027,0.0352,109.199,0.322,33.5,7,0,4,"['classic soundtrack', 'scorecore', 'soundtrack', 'video game music']"
Basil Valdez,0.7859999999999999,0.34600000000000003,246840.0,0.242,0.294,-15.311,0.0311,140.82299999999995,0.339,57.0,1,1,2,['classic opm']
Bass Mekanik,0.4315108812588592,0.133,31000.0,-0.04792409106246864,0.103,-39.753,0.0,140.04399999999998,0.06037003766348481,42.0,10,1,2,['miami bass']
Bassnectar,0.002846143,0.529285714,295179.6429,0.777428571,0.314392857,-5.137071429,0.069992857,133.6302143,0.218942857,49.28571429,1,1,14,"['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']"
Bastille,0.175860541,0.6328918920000001,215701.3514,0.761297297,0.21012973,-5.29127027,0.052002703,121.4965405,0.554216216,52.56756757,9,1,37,"['metropopolis', 'modern rock', 'pop', 'pop rock']"
Bastille Opera Orchestra,0.986,0.338,204033.5,0.124,0.6515,-20.372,0.07815,68.3845,0.223,7.0,9,1,4,[others]
Basu,0.6509999999999999,0.688,345480.0,0.78,0.14800000000000002,-7.717,0.132,121.689,0.907,36.0,3,0,2,[others]
Bat For Lashes,0.0118,0.593,251120.0,0.6579999999999999,0.13699999999999998,-8.392999999999999,0.0364,135.053,0.422,53.0,8,0,2,"['alternative dance', 'art pop', 'brighton indie', 'chamber psych', 'dream pop', 'electronica', 'electropop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave']"
Bathory,0.000716485,0.2596,274897.8667,0.8494,0.275193333,-8.1816,0.07266,121.5264667,0.232886667,33.86666667,11,1,30,"['autonomous black metal', 'black metal', 'black thrash', 'metal', 'old school thrash', 'pagan black metal', 'swedish black metal', 'swedish metal', 'symphonic black metal', 'viking black metal', 'viking metal']"
Baths,0.0196,0.743,198452.0,0.6990000000000001,0.254,-6.438,0.147,95.001,0.7040000000000001,50.0,8,1,2,"['art pop', 'chillwave', 'experimental pop', 'indietronica', 'nu gaze', 'wonky']"
Batmobile,0.100609,0.4445,189467.0,0.9315,0.3955,-8.529,0.0506,115.062,0.6995,34.0,11,1,4,"['psychobilly', ""punk 'n' roll"", 'rockabilly']"
Baton Rouge,0.00095,0.513,234200.0,0.848,0.251,-9.428,0.0315,92.161,0.475,35.0,9,1,2,['glam metal']
Battleme,0.986,0.48,169347.0,0.141,0.0604,-11.455,0.0546,119.531,0.155,46.0,9,0,2,['alternative roots rock']
Battles,0.000103,0.7609999999999999,427200.0,0.721,0.103,-5.529,0.0392,135.181,0.39,47.0,2,1,2,"['antiviral pop', 'comic']"
Bauhaus,0.073933643,0.479678571,258383.3214,0.640607143,0.231771429,-11.80028571,0.07623928599999999,134.9508929,0.467939286,33.82142857,0,1,56,"['alternative rock', 'dance rock', 'dark wave', 'gothic rock', 'new wave', 'post-punk']"
Bavarian Radio Symphony Orchestra,0.933,0.258571429,497963.7143,0.153671429,0.113942857,-21.88642857,0.042485714,101.503,0.165185714,22.0,4,1,7,"['classical', 'classical performance', 'orchestra', 'radio symphony']"
Bavarian State Orchestra,0.973233333,0.244766667,207215.0333,0.13912333300000002,0.24814,-21.63053333,0.046633333,94.1337,0.139456667,8.066666667,2,1,30,"['classical', 'classical performance', 'orchestra', 'radio symphony']"
Bay City Rollers,0.191688889,0.559666667,193274.4444,0.717666667,0.169155556,-9.657555556,0.051022222,132.73744440000002,0.797666667,42.0,7,1,18,"['bubblegum pop', 'classic uk pop']"
Bayside,0.14760816699999998,0.413166667,211189.0,0.7486666670000001,0.198833333,-6.223833332999999,0.11365,153.945,0.376,43.83333333,11,0,12,"['alternative emo', 'emo', 'pop punk', 'post-hardcore', 'screamo']"
Bazzi,0.332187222,0.679222222,161422.2778,0.575055556,0.162544444,-5.978388889,0.06844444400000001,119.7778889,0.471361111,72.41666667,9,1,36,"['pop', 'post-teen pop']"
Be Bop Deluxe,0.41,0.706,241227.0,0.613,0.134,-7.876,0.0567,130.006,0.757,35.0,0,1,2,"['art rock', 'glam rock', 'progressive rock', 'pub rock', 'symphonic rock']"
Be More Chill,0.764,0.4970000000000001,164400.0,0.474,0.453,-7.279,0.044,133.934,0.493,52.0,3,1,2,[others]
Bea Miller,0.26086,0.643714286,200179.3333,0.544952381,0.304857143,-6.752809524,0.071457143,109.530619,0.429142857,67.85714286,6,1,21,"['dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show', 'viral pop']"
Bea Wain,0.868,0.545,178627.0,0.3670000000000001,0.17600000000000002,-13.632,0.0519,180.106,0.931,21.0,3,1,2,['torch song']
Beach Bunny,0.000438667,0.376666667,172291.0,0.817333333,0.126133333,-6.911333332999999,0.051866667000000005,150.882,0.585666667,68.33333333,4,1,6,"['chicago indie', 'diy emo', 'indie pop']"
Beach Fossils,0.0961715,0.58475,175187.25,0.775,0.17605,-7.105,0.039375,131.05775,0.60875,58.25,2,1,8,"['brooklyn indie', 'chillwave', 'indie garage rock', 'indie pop', 'indie rock', 'indie surf', 'indietronica', 'neo-psychedelic', 'nu gaze', 'popgaze', 'shoegaze']"
Beach Goons,0.0675,0.693,244928.0,0.439,0.112,-11.646,0.0276,113.942,0.273,55.0,4,1,2,"['indie garage rock', 'san diego indie', 'surf punk']"
Beach House,0.321897368,0.4187368420000001,288128.4737,0.564157895,0.184352632,-7.966263157999999,0.030705263,128.3216842,0.30781052600000003,49.84210526,2,1,38,"['art pop', 'baltimore indie', 'chillwave', 'dream pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'modern dream pop']"
Beach Top Sounders,0.56,0.1575,160029.5,0.9965,0.9755,-17.554000000000002,0.0521,119.441,1e-05,58.5,2,1,4,['water']
Bear Hands,0.0053,0.464,188267.0,0.845,0.0748,-5.496,0.0967,184.028,0.423,50.0,0,1,2,"['brooklyn indie', 'indie pop', 'indie rock', 'indietronica', 'modern alternative rock', 'modern rock', 'shimmer pop']"
Bear's Den,0.825,0.588,292227.0,0.3275,0.13595,-12.873,0.0326,122.3925,0.24,53.0,11,1,4,"['folk-pop', 'indie anthem-folk', 'indie folk', 'neo mellow', 'stomp and flutter', 'stomp and holler', 'uk americana']"
Beartooth,0.0013545,0.4370000000000001,220172.75,0.97525,0.44475,-3.054,0.142975,124.9995,0.42275,60.0,7,1,8,"['metalcore', 'post-screamo']"
Beast,0.223,0.665,234587.0,0.866,0.373,-3.81,0.056,128.041,0.455,56.0,7,1,2,"['alternative rock', 'east coast hip hop', 'hip hop', 'old school hip hop', 'rap']"
Beast Coast,0.003,0.784,133053.0,0.606,0.101,-7.726,0.125,118.965,0.267,63.0,2,1,1,"['hip hop', 'rap', 'underground hip hop']"
Beat Happening,0.39575,0.4725,261716.5,0.80525,0.1583,-7.38175,0.0416,111.086,0.6940000000000001,35.75,7,1,8,"['alternative rock', 'anti-folk', 'c86', 'dance-punk', 'e6fi', 'experimental', 'freak folk', 'gbvfi', 'indie pop', 'indie rock', 'lo-fi', 'noise pop', 'olympia wa indie', 'post-punk', 'riot grrrl', 'slow core', 'tape club', 'twee pop']"
Beatrice Arthur,0.7290000000000001,0.5539999999999999,248187.0,0.252,0.0893,-13.294,0.0545,110.291,0.41,20.0,6,1,1,[others]
Beatriz Adriana,0.690375,0.589625,167661.625,0.32299999999999995,0.1720125,-10.18675,0.0562625,133.2975,0.812,39.125,9,1,16,"['mariachi', 'ranchera']"
Beats Antique,0.0575,0.601,225000.0,0.755,0.34700000000000003,-5.528,0.0405,180.02,0.508,44.0,8,1,2,"['belly dance', 'glitch hop', 'world fusion']"
Beatslingers,0.0771,0.758,193316.0,0.902,0.3670000000000001,-8.243,0.056,94.976,0.68,55.0,11,0,1,['swedish underground rap']
Beau Young Prince,0.463,0.764,177653.0,0.725,0.109,-8.812000000000003,0.0576,100.063,0.0794,63.0,7,1,2,['dmv rap']
